html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type,relation,,,
https://github.com/gozsari/ProtFeat,12,Python,feature-extraction|ifeature|position-specific-scoring|possum|protein|protein-sequences|pssm-matrix|sequence,ProtFeat is protein feature extraction tool that utilizes POSSUM and iFeature.,7121,106,0,6,TODO: <>,TODO: <>,,,
https://github.com/AbangLZU/EasyPointPillars,48,Python,,"easy and simple way to train, export and deploy pointpillars for 3D detection",12331,149,0,16,TODO: <>,TODO: <>,,,
https://github.com/LUCKMOONLIGHT/SLRDet,27,Python,,This project is base on mmdetection to reimplement RRPN and use the model Faster R-CNN OBB.Supporting Remote Sensing datasets including DOTA datasets,94706,599,0,10,TODO: <>,TODO: <>,,,
https://github.com/facebookresearch/fairseq2,393,Python,,FAIR Sequence Modeling Toolkit 2,13116,192,1,15,TODO: <>,TODO: <>,,,
https://github.com/flowersteam/geppg,35,Python,,,6173,62,0,3,TODO: <>,TODO: <>,,,
https://github.com/Umuzi-org/Tilde,48,Python,,"Open source agile, collaborative learning platform. ",20979,586,0,75,TODO: <>,TODO: <>,,,
https://github.com/lhoyer/HRDA,204,Python,attention|high-resolution|multi-resolution|semantic-segmentation|transformer|unsupervised-domain-adaptation,[ECCV22] Official Implementation of HRDA: Context-Aware High-Resolution Domain-Adaptive Semantic Segmentation,10227,149,0,4,TODO: <>,TODO: <>,,,
https://github.com/funcwj/aps,123,Python,end-to-end|kaldi|multi-channel|speech|speech-enhancement|speech-recognition|speech-separation,A personal toolkit for single/multi-channel speech recognition & enhancement & separation.,20079,234,1,7,TODO: <>,TODO: <>,,,
https://github.com/FMInference/FlexGen,8607,Python,deep-learning|gpt-3|high-throughput|large-language-models|machine-learning|offloading|opt,Running large language models on a single GPU for throughput-oriented scenarios.,612159,2456,1,275,TODO: <>,TODO: <>,,,
https://github.com/IDEA-Research/Lite-DETR,160,Python,,"[CVPR 2023] Official implementation of the paper ""Lite DETR : An Interleaved Multi-Scale Encoder for Efficient DETR""",9145,71,0,15,TODO: <>,TODO: <>,,,
https://github.com/exathlonbenchmark/exathlon,40,Python,,Pipeline for Explainable Anomaly Detection over Time Series,5645,81,0,96,TODO: <>,TODO: <>,,,
https://github.com/tianhaoxie/DragGAN_PTI,13,Python,,Combined official code of DragGAN and PTI so that you can upload custom image.,7283,52,1,1,TODO: <>,TODO: <>,,,
https://github.com/bigcode-project/bigcode-evaluation-harness,398,Python,,A framework for the evaluation of autoregressive code generation language models.,5432,78,0,13,TODO: <>,TODO: <>,,,
https://github.com/jbwang1997/OBBDetection,474,Python,object-detection|oriented-object-detection,"OBBDetection is an oriented object detection library, which is based on MMdetection.",50160,820,0,17,TODO: <>,TODO: <>,,,
https://github.com/ZhengyiLuo/MEVA,102,Python,3d-human-pose|3d-pose-estimation|accv2020|human-pose-estimation|pytorch|smpl,"Official implementation of ACCV 2020 paper ""3D Human Motion Estimation via Motion Compression and Refinement"" (Identical repo to https://github.com/KlabCMU/MEVA, will be kept in sync)",7710,72,0,3,TODO: <>,TODO: <>,,,
https://github.com/sail-sg/mvp,295,Python,,NeurIPS-2021: Direct Multi-view Multi-person 3D Human Pose Estimation,6412,47,0,4,TODO: <>,TODO: <>,,,
https://github.com/yongzhuo/Keras-TextClassification,1614,Python,albert|bert|capsule|charcnn|crnn|dcnn|dpcnn|embeddings|fasttext|han|keras|keras-textclassification|leam|nlp|rcnn|text-classification|textcnn|transformer|vdcnn|xlnet,"?????????????????????????????????????????????????????????????????????????????????Chinese Text Classification of Keras NLP, multi-label classify, or sentence classify, long or short?????????????????????????????????embeddings??????????????????graph??????????????????FastText???TextCNN???CharCNN???TextRNN,  RCNN,  DCNN, DPCNN, VDCNN, CRNN, Bert, Xlnet, Albert, Attention, DeepMoji, HAN, ????????????-CapsuleNet, Transformer-encode,  Seq2seq,  SWEM, LEAM, TextGCN",8667,142,0,11,TODO: <>,TODO: <>,,,
https://github.com/TAU-VAILab/Vox-E,47,Python,3d|artificial-intelligence|computer-vision|generative-models,This repo contains the python code as well as the webpage html files for the Vox-E project from VAILab at TAU.,7677,89,0,197,TODO: <>,TODO: <>,,,
https://github.com/VITA-Group/UVC,39,Python,admm|compression|efficient-transformers|vision-transformer,"[ICLR 2022] ""Unified Vision Transformer Compression"" by Shixing Yu*, Tianlong Chen*, Jiayi Shen, Huan Yuan, Jianchao Tan, Sen Yang, Ji Liu, Zhangyang Wang",9779,103,0,8,TODO: <>,TODO: <>,,,
https://github.com/scvae/scvae,73,Python,deep-learning|genomics|machine-learning|single-cell,Deep learning for single-cell transcript counts,15601,52,0,4,TODO: <>,TODO: <>,,,
https://github.com/dido1998/CausalMBRL,42,Python,,Official data and code for our paper Systematic Evaluation of Causal Discovery in Visual Model Based Reinforcement Learning,9921,85,0,5,TODO: <>,TODO: <>,,,
https://github.com/Liz66666/SIENet,53,Python,,[PR 2022] SIENet: Spatial Information Enhancement Network for 3D Object Detection from Point Cloud,8138,88,0,4,TODO: <>,TODO: <>,,,
https://github.com/Divadi/DetMatch,31,Python,,DetMatch: Two Teachers are Better Than One for Joint 2D and 3D Semi-Supervised Object Detection,91872,693,0,79,TODO: <>,TODO: <>,,,
https://github.com/chaitanyamalaviya/NeuralFactorGraph,51,Python,cross-lingual|graphical-models|morphology|structured-prediction,This repo contains the code for the paper Neural Factor Graph Models for Cross-lingual Morphological Tagging.,50345,34,0,3,TODO: <>,TODO: <>,,,
https://github.com/google-research/plur,86,Python,deep-learning|machine-learning|program-synthesis|research|software-engineering,"PLUR (Programming-Language Understanding and Repair) is a collection of source code datasets suitable for graph-based machine learning. We provide scripts for downloading, processing, and loading the datasets. This is done by offering a unified API and data structures for all datasets.",7700,73,0,1,TODO: <>,TODO: <>,,,
https://github.com/NLP-Discourse-SoochowU/GAN_DP,14,Python,,"Longyin Zhang, Fang Kong, and Guodong Zhou. Adversarial Learning for Discourse Rhetorical Structure Parsing. Accepted by ACL-IJCNLP2021.",9958,96,0,12,TODO: <>,TODO: <>,,,
https://github.com/automl/nas-bench-x11,18,Python,,,15891,180,0,17,TODO: <>,TODO: <>,,,
https://github.com/muratali016/Yolov7-Cigarette-Censor-and-Smoker-s-Faces-Recorder,12,Python,artificial-intelligence|deep-learning|machine-learning|yolov7,,5661,16,2,4,TODO: <>,TODO: <>,,,
https://github.com/microsoft/TUTA_table_understanding,84,Python,,TUTA and ForTaP for Structure-Aware and Numerical-Reasoning-Aware Table Pre-Training,8782,36,1,13,TODO: <>,TODO: <>,,,
https://github.com/ML-KULeuven/socceraction,508,Python,soccer|soccer-analytics|soccer-data|sports-analytics,Convert soccer event stream data to SPADL and value player actions using VAEP or xT,7093,82,0,27,TODO: <>,TODO: <>,,,
https://github.com/QUT-Motorsport/QUTMS_Driverless,28,Python,autonomous-vehicles|control-systems|cpp|machine-learning|navigation|python|ros|ros2|slam,"Welcome to the QUTMS Driverless team repository, used to develop perception, planning and control pipelines in ROS2 for a driverless FSAE racecar",19700,186,0,56,TODO: <>,TODO: <>,,,
https://github.com/thu-ml/HiDe-Prompt,20,Python,,"Hierarchical Decomposition of Prompt-Based Continual Learning: Rethinking Obscured Sub-optimality (NeurIPS 2023, Spotlight)",9508,65,0,2,TODO: <>,TODO: <>,,,
https://github.com/cmudig/draco2,62,Python,asp|constraints|draco|recomendation|visualization,???? Modular version of Draco visualization recommendation engine,10660,79,0,10,TODO: <>,TODO: <>,,,
https://github.com/usc-isi-i2/dsbox-ta2,11,Python,,The DSBox TA2 component,21855,198,0,23,TODO: <>,TODO: <>,,,
https://github.com/anthonysimeonov/ndf_robot,196,Python,,"Implementation of the method proposed in the paper ""Neural Descriptor Fields: SE(3)-Equivariant Object Representations for Manipulation""",7570,54,0,13,TODO: <>,TODO: <>,,,
https://github.com/aalto-ui/aim,44,Python,,Aalto Interface Metrics (AIM): A Service and Codebase for Computational GUI Evaluation.,8170,157,2,696,TODO: <>,TODO: <>,,,
https://github.com/google/vizier,1115,Python,algorithm|bayesian-optimization|blackbox-optimization|deep-learning|distributed-computing|distributed-systems|evolutionary-algorithms|google|grpc|hyperparameter-optimization|hyperparameter-tuning|machine-learning|open-source|optimization|tuning|tuning-parameters|vizier,"Python-based research interface for blackbox and hyperparameter optimization, based on the internal Google Vizier Service.",38063,342,0,9,TODO: <>,TODO: <>,,,
https://github.com/sled-group/DANLI,14,Python,,Code for EMNLP 2022 Paper DANLI: Deliberative Agent for Following Natural Language Instructions,32954,253,0,128,TODO: <>,TODO: <>,,,
https://github.com/pfnet/pytorch-pfn-extras,260,Python,,Supplementary components to accelerate research and development in PyTorch,20160,231,0,1,TODO: <>,TODO: <>,,,
https://github.com/alex04072000/FuSta,491,Python,iccv2021|pytorch|video-stabilization|view-synthesis,Hybrid Neural Fusion for Full-frame Video Stabilization,6729,78,6,432,TODO: <>,TODO: <>,,,
https://github.com/allenai/RL4LMs,1867,Python,dialogue-generation|language-modeling|machine-translation|natural-language-processing|nlp|reinforcement-learning|summarization|table-to-text|text-generation,A modular RL library to fine-tune language models to human preferences,10641,75,0,9,TODO: <>,TODO: <>,,,
https://github.com/jiaming-wang/Super-Resolution-And-Person-re-identification-Benchmarks,17,Python,,A collection of state-of-the-art Super-Resolution/Person re-identification architectures.,7090,146,0,3,TODO: <>,TODO: <>,,,
https://github.com/MiuLab/TaylorGAN,31,Python,,,5627,146,0,1,TODO: <>,TODO: <>,,,
https://github.com/KiseKloset/DM-VTON,25,Python,knowledge-distillation|pytorch|virtual-try-on|viton,???? DM-VTON: Distilled Mobile Real-time Virtual Try-On,58192,388,6,8,TODO: <>,TODO: <>,,,
https://github.com/GangmingZhao/tb-attribute-weak-localization,19,Python,,tb detection,55032,827,0,26,TODO: <>,TODO: <>,,,
https://github.com/tomguluson92/PRNet_PyTorch,194,Python,3d-reconstruction|face-alignment,Training & Inference Code of PRNet in PyTorch 1.1.0,8500,34,1,14,TODO: <>,TODO: <>,,,
https://github.com/BindsNET/bindsnet,1356,Python,dynamic|gpu-computing|machine-learning|neurons|pytorch|reinforcement-learning|simulation|snn|spiking-neural-networks|stdp|synapse,Simulation of spiking neural networks (SNNs) using PyTorch.,11701,80,1,8,TODO: <>,TODO: <>,,,
https://github.com/taehoonlee/tensornets,1010,Python,deep-learning|densenet|efficientnet|faster-rcnn|inception|mobilenet|mobilenetv2|mobilenetv3|model|nasnet|object-detection|pnasnet|resnet|squeezenet|tensorflow|vgg|yolo|yolov2|yolov3|zoo,High level network definitions with pre-trained weights in TensorFlow,9331,55,0,2,TODO: <>,TODO: <>,,,
https://github.com/thunlp/MixADA,18,Python,,,5670,87,1,2,TODO: <>,TODO: <>,,,
https://github.com/MSR-LIT/XtremeDistil,17,Python,,,9487,42,0,3,TODO: <>,TODO: <>,,,
https://github.com/alexklwong/unsupervised-depth-completion-visual-inertial-odometry,175,Python,3d-reconstruction|3d-vision|computer-vision|deep-learning|depth|depth-completion|depth-estimation|icra|kitti|machine-learning|ral|self-supervised-learning|sensor-fusion|tensorflow|ucla|unsupervised-learning|void,Tensorflow and PyTorch implementation of Unsupervised Depth Completion from Visual Inertial Odometry (in RA-L January 2020 & ICRA 2020),6480,44,0,6,TODO: <>,TODO: <>,,,
https://github.com/Jingkang50/OpenOOD,602,Python,anomaly-detection|novelty-detection|open-set-recognition|out-of-distribution-detection|outlier-detection|robustness,Benchmarking Generalized Out-of-Distribution Detection,17508,615,0,1,TODO: <>,TODO: <>,,,
https://github.com/HazyResearch/meerkat,776,Python,data-science|foundation-models|machine-learning|ml|pandas,Creative interactive views of any dataset. ,31524,493,0,22,TODO: <>,TODO: <>,,,
https://github.com/yfletberliac/adversarially-guided-actor-critic,45,Python,adversarially-guided-actor-critic|pytorch|tensorflow,AGAC: Adversarially Guided Actor-Critic,5147,46,0,6,TODO: <>,TODO: <>,,,
https://github.com/jxwufan/NLOR_A3C,17,Python,,"Tensorflow implementation of ""An End-to-End Approach to Natural Language Object Retrieval via Context-Aware Deep Reinforcement Learning""",13791,161,0,14,TODO: <>,TODO: <>,,,
https://github.com/py-why/dodiscover,38,Python,causal-inference|causality|graphs|python|structure-learning,[Experimental] Global causal discovery algorithms,82131,82,0,2,TODO: <>,TODO: <>,,,
https://github.com/deqangss/adv-dnn-ens-malware,48,Python,adversarial-deep-ensemble|adversarial-examples|adversarial-malware-detection|cybersecurity|deep-neural-networks|malware-detection,"adversarial examples, adversarial malware examples, adversarial malware detection, adversarial deep ensemble, Android malware variants",8024,56,0,4,TODO: <>,TODO: <>,,,
https://github.com/microsoft/unilm,16083,Python,beit|beit-3|deepnet|document-ai|foundation-models|kosmos|kosmos-1|layoutlm|layoutxlm|llm|minilm|mllm|multimodal|nlp|pre-trained-model|textdiffuser|trocr|unilm|xlm-e,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities",633827,4908,1,272,TODO: <>,TODO: <>,,,
https://github.com/permfl/dictlearn,28,Python,denoising|dictionary-learning|image-processing|inpainting|machine-learning|segmentation|signal-processing|sparse-coding,Dictionary Learning for image processing,6157,47,0,12,TODO: <>,TODO: <>,,,
https://github.com/qijinshe/IBS-Grasping,47,Python,,"The source code of paper "" Learning High-DOF Reaching-and-Grasping via Dynamic Representation of Gripper-Object Interaction""",5009,25,0,70,TODO: <>,TODO: <>,,,
https://github.com/CLUEbenchmark/KgCLUE,359,Python,kbqa|knowledge-graph|ner|qa|similarity-search,KgCLUE: ???????????????????????????????????????,14108,112,0,21,TODO: <>,TODO: <>,,,
https://github.com/zhengye1995/kesci-2021-underwater-optics,72,Python,,2021???????????????????????????????????????????????????????????????????,46231,767,0,15,TODO: <>,TODO: <>,,,
https://github.com/exalearn/EXARL,11,Python,,Scalable Framework for Reinforcement Learning,6934,79,1,36,TODO: <>,TODO: <>,,,
https://github.com/Law-AI/summarization,136,Python,artificial-intelligence|legal-texts|python|summarization,Implementation of different summarization algorithms applied to legal case judgements.,8029,94,0,48,TODO: <>,TODO: <>,,,
https://github.com/final-wombat/talemate,11,Python,,,7498,102,0,29,TODO: <>,TODO: <>,,,
https://github.com/CUMLSec/stateformer,55,Python,,,51592,513,0,18,TODO: <>,TODO: <>,,,
https://github.com/elliohow/fMRI_ROI_Analysis_Tool,10,Python,brain-imaging|fmri|fmri-preprocessing|fmri-roi-analysis|neuroimaging|python,An analysis tool that uses per-voxel statistical maps in conjunction with FSL atlases to create per-region statistical maps. Current usage includes the creation of regional maps of temporal signal to noise ratio.,5393,22,0,16,TODO: <>,TODO: <>,,,
https://github.com/microsoft/text-to-sql-schema-expansion-generalization,14,Python,,Bridging the Generalization Gap in Text-to-SQL Parsing with Schema Expansion,8722,46,0,2178,TODO: <>,TODO: <>,,,
https://github.com/nubot-nudt/SG-D3QN,47,Python,,Robot Navigation in a Crowd by Integrating Deep Reinforcement Learning and Online Planning,5310,69,0,10,TODO: <>,TODO: <>,,,
https://github.com/lseventeen/PHTrans,27,Python,,[MICCAI2022] PHTrans: Parallelly Aggregating Global and Local Representations for Medical Image Segmentation,25012,292,0,2,TODO: <>,TODO: <>,,,
https://github.com/HJ-Yoo/BOIL,11,Python,,,6089,99,0,42,TODO: <>,TODO: <>,,,
https://github.com/sanweiliti/LEMO,178,Python,3d-scene|3d-vision|computer-vision|deep-learning|human-scene-interaction|lemo|motion-capture|motion-prior|pose-estimation,"Official Pytorch implementation for 2021 ICCV paper ""Learning Motion Priors for 4D Human Body Capture in 3D Scenes"" and trained models / data",7786,56,0,21,TODO: <>,TODO: <>,,,
https://github.com/biocore/calour,25,Python,bioinformatics|exploratory|heatmap|jupyter-notebook|microbiome,exploratory and interactive microbiome analyses based on heatmaps,6231,59,0,29,TODO: <>,TODO: <>,,,
https://github.com/Dreem-Organization/RobustSleepNet,19,Python,,Transfer learning for sleep stage detection,6507,82,0,77,TODO: <>,TODO: <>,,,
https://github.com/hongyaohongyao/smart_classroom,225,Python,,???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,49930,408,0,53,TODO: <>,TODO: <>,,,
https://github.com/qywu/TextGAIL,24,Python,,,7997,147,0,257,TODO: <>,TODO: <>,,,
https://github.com/GaryLiu152/chemprop_abaucin,19,Python,,Personal branch of chemprop used to predict the antibiotics Abaucin,8314,71,40,59,TODO: <>,TODO: <>,,,
https://github.com/logicai-io/recsys2019,96,Python,,,29363,70,0,43,TODO: <>,TODO: <>,,,
https://github.com/pvcaptest/pvcaptest,17,Python,,Collection of functions and jupyter notebooks to partially automate running a capacity test following ASTM E2848.,5192,20,0,25,TODO: <>,TODO: <>,,,
https://github.com/OpenGVLab/Ask-Anything,2249,Python,big-model|captioning-videos|chat|chatgpt|foundation-models|gradio|langchain|large-language-models|large-model|stablelm|video|video-question-answering|video-understanding,"[VideoChatGPT] ChatGPT with video understanding! And many more supported LMs such as miniGPT4, StableLM, and MOSS.",133748,1080,0,77,TODO: <>,TODO: <>,,,
https://github.com/yangalan123/anhp-andtt,39,Python,,Codebase for Attentive Neural Hawkes Process (A-NHP) and Attentive Neural Datalog Through Time (A-NDTT),8502,108,0,0,TODO: <>,TODO: <>,,,
https://github.com/Bigtuo/YOLOv7-Pose-Bytetrack-STGCN,31,Python,,"YOLOv7-POSE was used for key point detection, Bytetrack for tracking, and Stgan for fall and other behavior recognition",6205,45,1,18,TODO: <>,TODO: <>,,,
https://github.com/KaiLv69/UDR,21,Python,,ACL'23: Unified Demonstration Retriever for In-Context Learning,48960,529,0,43,TODO: <>,TODO: <>,,,
https://github.com/naver/relis,18,Python,,"Code for the paper ""Reliability in Semantic Segmentation: Are We on the Right Track?"", CVPR 2023",99678,1661,0,81,TODO: <>,TODO: <>,,,
https://github.com/Shanghai-Aitrox-Technology/EfficientSegmentation,76,Python,,Segmentation for medical image.,5020,49,0,17,TODO: <>,TODO: <>,,,
https://github.com/rycolab/entropyRegularization,13,Python,,Code for Generalized Entropy Regularization paper,32986,336,0,2,TODO: <>,TODO: <>,,,
https://github.com/MingSun-Tse/TPP,24,Python,efficient-deep-learning|model-compression|network-pruning|regularization|trainability|trainability-preserving-pruning,[ICLR'23] Trainability Preserving Neural Pruning (PyTorch),5550,47,0,8,TODO: <>,TODO: <>,,,
https://github.com/locuslab/T-MARS,27,Python,,Code for T-MARS data filtering ,16744,103,0,5,TODO: <>,TODO: <>,,,
https://github.com/q-optimize/c3,60,Python,calibration|characterization|control-systems|machine-learning|optimal-control|quantum-computing|quantum-information,"Toolset for control, calibration and characterization of physical systems",11416,93,0,26,TODO: <>,TODO: <>,,,
https://github.com/rtu715/NAS-Bench-360,43,Python,,Introducing diverse tasks for NAS,104994,909,2,44,TODO: <>,TODO: <>,,,
https://github.com/VCL3D/PanoDR,31,Python,360|augmented-reality|cnn|deep-learning|diminished-reality|empty-rooms|generative-models|image-inpainting|image-to-image-translation|layout-estimation|omnidirectional-vision|pytorch|spherical-panoramas|structured3d,"Code and models for ""PanoDR: Spherical Panorama Diminished Reality for Indoor Scenes"" presented at the OmniCV workshop of CVPR21.",6049,85,0,10,TODO: <>,TODO: <>,,,
https://github.com/changebio/Face2to3D,12,Python,,3D Facial Reconstruction,11497,159,0,25464,TODO: <>,TODO: <>,,,
https://github.com/astrosmili/smili,48,Python,,SMILI: Sparse Modeling Imaging Library for Interferometry,11969,54,0,14,TODO: <>,TODO: <>,,,
https://github.com/Jiaolong/trajectory-prediction,20,Python,,Trajectory Prediction with Noisy Topometric Map for Autonomous Navigation,5492,70,0,14,TODO: <>,TODO: <>,,,
https://github.com/Kent0n-Li/nnSAM,15,Python,,,9179,159,0,0,TODO: <>,TODO: <>,,,
https://github.com/ai4ce/SSCBench,128,Python,2d-to-3d|3d-perception|3d-scene-understanding|artificial-intelligence|autonomous-driving|autonomous-vehicles|computer-vision|dataset|machine-learning|occupancy-grid-map|semantic-scene-completion|semantic-scene-understanding,SSCBench: A Large-Scale 3D Semantic Scene Completion Benchmark for Autonomous Driving,5388,62,0,1,TODO: <>,TODO: <>,,,
https://github.com/chengchunhsu/EveryPixelMatters,156,Python,adversarial-learning|anchor-free|computer-vision|domain-adaptation|eccv|eccv-2020|eccv2020|fcos|object-detection|pytorch|transfer-learning|unsupervised-domain-adaptation,"Implementation of ECCV 2020 paper ""Every Pixel Matters: Center-aware Feature Alignment for Domain Adaptive Object Detector""",11017,168,0,19,TODO: <>,TODO: <>,,,
https://github.com/ctlab/GADMA,34,Python,,Genetic Algorithm for Demographic Model Analysis,24453,323,1,156,TODO: <>,TODO: <>,,,
https://github.com/veizgyauzgyauz/FCFI,10,Python,,"The official implementation of paper ""Focused and Collaborative Feedback Integration for Interactive Image Segmentation"" in CVPR2023.",6412,76,0,4,TODO: <>,TODO: <>,,,
https://github.com/Rhine-AI-Lab/Yolo-ArbV2,53,Python,,?????????GT?????????????????????????????????????????????????????????,5540,43,0,24,TODO: <>,TODO: <>,,,
https://github.com/Minqi824/ADGym,14,Python,,,6056,86,0,283,TODO: <>,TODO: <>,,,
https://github.com/Madhu009/dataDL.ai,10,Python,,This publication on medium solves DL datasets with neural nets (Complete analysis of data sets),122071,727,0,120,TODO: <>,TODO: <>,,,
https://github.com/Chasel-Tsui/mmrotate-dcfl,56,Python,,Official implementation of the CVPR23 paper: Dynamic Coarse-to-Fine Learning for Oriented Tiny Object Detection,95496,1333,0,32,TODO: <>,TODO: <>,,,
https://github.com/FactoDeepLearning/MultitaskVLFM,20,Python,,,6367,33,0,55,TODO: <>,TODO: <>,,,
https://github.com/Yanfeng-Zhou/XNet,103,Python,,[ICCV2023] XNet: Wavelet-Based Low and High Frequency Merging Networks for Semi- and Supervised Semantic Segmentation of Biomedical Images,17428,98,0,13,TODO: <>,TODO: <>,,,
https://github.com/RobustBench/robustbench,532,Python,adversarial-machine-learning|adversarial-robustness|benchmark|model-zoo,RobustBench: a standardized adversarial robustness benchmark [NeurIPS'21 Benchmarks and Datasets Track],6055,45,0,231,TODO: <>,TODO: <>,,,
https://github.com/YehLi/xmodaler,978,Python,cross-modal-retrieval|image-captioning|pretraining|tden|video-captioning|vision-and-language|visual-question-answering,"X-modaler is a versatile and high-performance codebase for cross-modal analytics(e.g., image captioning, video captioning, vision-language pre-training, visual question answering, visual commonsense reasoning, and cross-modal retrieval).",13801,208,0,7,TODO: <>,TODO: <>,,,
https://github.com/zhujunli1993/SwinDePose,32,Python,,,64522,1138,0,37,TODO: <>,TODO: <>,,,
https://github.com/zhiqwang/demonet,25,Python,demonet|libtorch|mobilenet-ssd|object-detection|onnx|onnxruntime|ssd|torchscript,"Yet another ssd, with its runtime stack for libtorch, onnx and specialized accelerators.",5229,50,0,3,TODO: <>,TODO: <>,,,
https://github.com/microsoft/Playvirtual,14,Python,,,5119,19,0,5,TODO: <>,TODO: <>,,,
https://github.com/DeepRegNet/DeepReg,513,Python,convolutional-neural-networks|deep-learning|deep-neural-networks|deepreg|image-fusion|image-registration|medical-image-registration|neural-network|tensorflow2,Medical image registration using deep learning,10399,129,16,17,TODO: <>,TODO: <>,,,
https://github.com/lvyufeng/Cybertron,64,Python,bert|deep-learning|language-models|machine-learning|mindspore|mindspore-transformers|model-hub|modelzoo|natural-language-processing|nlp|pretrained-models|python|transformers,mindspore implementation of transformers,5223,59,0,3,TODO: <>,TODO: <>,,,
https://github.com/avgupta456/statbotics,49,Python,analytics|frc|robotics|statistics,???? Modernizing Data Analytics for FRC Robotics,15677,197,0,34,TODO: <>,TODO: <>,,,
https://github.com/chaytonmin/Occupancy-MAE,208,Python,,Occupancy-MAE: Self-supervised Pre-training Large-scale LiDAR Point Clouds with Masked Occupancy Autoencoders,15051,172,0,15,TODO: <>,TODO: <>,,,
https://github.com/vertica/VerticaPy,167,Python,big-data|data-science|data-visualization|machine-learning|preparation|python|python-library|vertica,"VerticaPy is a Python library that exposes sci-kit like functionality to conduct data science projects on data stored in Vertica, thus taking advantage Vertica?????????s speed and built-in analytics and machine learning capabil",64939,550,0,104,TODO: <>,TODO: <>,,,
https://github.com/mlcommons/inference_results_v1.1,12,Python,,This repository contains the results and code for the MLPerf????????? Inference v1.1 bench,446898,2904,0,33140,TODO: <>,TODO: <>,,,
https://github.com/zhukevkesky/VPFNet,37,Python,,,23434,250,0,30,TODO: <>,TODO: <>,,,
https://github.com/HaohaoNJU/CenterFusion,45,Python,dcnv2|deployment|object-detection|radar|sensor-fusion|tensorrt,NN-based radar-camera post sensor fusion implemented by TensorRT,28312,236,1,18,TODO: <>,TODO: <>,,,
https://github.com/SHI-Labs/OneFormer-Colab,10,Python,ade20k|cityscapes|coco|image-segmentation|instance-segmentation|oneformer|panoptic-segmentation|semantic-segmentation|transformer|universal-segmentation,[Colab Demo Code] OneFormer: One Transformer to Rule Universal Image Segmentation.,7017,57,0,5,TODO: <>,TODO: <>,,,
https://github.com/awslabs/fast-differential-privacy,33,Python,,,5902,40,0,6,TODO: <>,TODO: <>,,,
https://github.com/baoguangsheng/g-transformer,37,Python,,"Code base for ""G-Transformer for Document-level Machine Translation""",42260,447,0,2,TODO: <>,TODO: <>,,,
https://github.com/jdchang1/milo,15,Python,,,5720,81,0,12,TODO: <>,TODO: <>,,,
https://github.com/CPS-TUWien/racing_dreamer,58,Python,autonomous-driving|deep-learning|deep-reinforcement-learning|model-based-reinforcement-learning|reinforcement-learning,Latent Imagination Facilitates Zero-Shot Transfer in Autonomous Racing,8698,110,0,59,TODO: <>,TODO: <>,,,
https://github.com/ViTAE-Transformer/ViTAE-VSA,137,Python,attention-mechanism|backbone|classification|deep-learning|instance-segmentation|object-detection|vision-transformer,"The official repo for [ECCV'22] ""VSA: Learning Varied-Size Window Attention in Vision Transformers""",64689,902,0,28,TODO: <>,TODO: <>,,,
https://github.com/Maxlo24/ALI_CBCT,16,Python,deep-learning|image-processing|landmark-detection|machine-learning|orthodontics,Automatic landmark identification in CBCT scans,5708,36,0,1,TODO: <>,TODO: <>,,,
https://github.com/NVIDIAGameWorks/kaolin,3959,Python,3d-deep-learning|artificial-intelligence|camera-api|cuda|differentiable-lighting|differentiable-rendering|neural-networks|pytorch|rasterization,A PyTorch Library for Accelerating 3D Deep Learning Research,26175,211,44,146,TODO: <>,TODO: <>,,,
https://github.com/lxuechen/private-transformers,114,Python,deep-learning|differential-privacy|huggingface-transformers|nlp|pytorch|transformers,A codebase that makes differentially private training of transformers easy.,6645,48,0,4,TODO: <>,TODO: <>,,,
https://github.com/Georgetown-IR-Lab/OpenNIR,143,Python,neural-information-retrieval,An end-to-end neural ad-hoc ranking pipeline.,10230,126,0,3,TODO: <>,TODO: <>,,,
https://github.com/HyperGAN/HyperGAN,1188,Python,artificial-intelligence|computer-vision|gan|generative-adversarial-network|hypergan|machine-learning|machine-learning-api|online-learning|python|pytorch|sponsors|unsupervised-learning,Composable GAN framework with api and user interface,18151,247,0,72,TODO: <>,TODO: <>,,,
https://github.com/jambo6/online-neural-cdes,27,Python,deep-learning|machine-learning|medical-time-series|neural-cdes|neural-networks|neural-odes|signatures|time-series,"Code for: ""Neural Controlled Differential Equations for Online Prediction Tasks""",8579,90,0,7,TODO: <>,TODO: <>,,,
https://github.com/mlc-ai/mlc-llm,13513,Python,language-model|llm|machine-learning-compilation|tvm,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices.",31751,155,0,27,TODO: <>,TODO: <>,,,
https://github.com/RDFLib/graph-pattern-learner,79,Python,algorithm|associations|data-mining|embeddings|end-to-end-learning|graph-algorithms|graph-pattern-learner|graph-queries|human-associations|knowledge-graph|knowledge-mining|learners|linked-data|machine-learning|pattern-learning|prediction|rdf|semantic-web|sparql,Evolutionary Graph Pattern Learner that learns SPARQL queries for a given set of source-target-pairs from an endpoint.,7079,65,0,28,TODO: <>,TODO: <>,,,
https://github.com/bolme/pyvision,47,Python,,Official github branch from the source forge site.,16433,142,0,144,TODO: <>,TODO: <>,,,
