html_url,description,homepage,stargazers_count,language,loc,source_files,model_files,data_files,category,,Research,Library,Toolset,Other/Unknown,Framework,System
https://github.com/wangermeng2021/EfficientDet-tensorflow2,A Tensorflow2.x implementation of EfficientDet,,10,Python,6288,64,1,3446,,,,,,,,
https://github.com/tensorflow/tfx, TFX is an end-to-end platform for deploying production ML pipelines,https://tensorflow.org/tfx,2017,Python,107835,1093,14,105,,,,,,,,
https://github.com/pragyak412/Improving-Voice-Separation-by-Incorporating-End-To-End-Speech-Recognition,Implementing the paper - ,,15,Python,13224,122,0,4,,,,,,,,
https://github.com/tensorflow/decision-forests,"A collection of state-of-the-art algorithms for the training, serving and interpretation of Decision Forest models in Keras.",,629,Python,11500,87,5,6,,,,,,,,
https://github.com/HengyiWang/neural-rgbd-torch,"A PyTorch implementation of the CVPR 2022 Paper ""Neural RGB-D Surface Reconstruction""",,50,Python,5438,16,0,15,,,,,,,,
https://github.com/hietalajulius/dynamic-cloth-folding,Code for our paper: Learning Visual Feedback Control for Dynamic Cloth Folding (IROS 2022),https://sites.google.com/view/dynamic-cloth-folding/home,10,C++,13967,113,0,41,,,,,,,,
https://github.com/yuta-hi/pytorch_bayesian_unet,Migrate to PyTorch. Re-implementation of Bayesian Convolutional Neural Networks (BCNNs),,53,Python,5716,82,0,11,,,,,,,,
https://github.com/G-U-N/PyCIL,PyCIL: A Python Toolbox for Class-Incremental Learning,,540,Python,8135,47,0,26,,,,,,,,
https://github.com/dmMaze/BallonsTranslator,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý/ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý | Yet another computer-aided comic/manga translation tool powered by deeplearning",,1499,Python,18449,124,0,34,,,,,,,,
https://github.com/azavea/raster-vision,An open source library and framework for deep learning on satellite and aerial imagery.,https://docs.rastervision.io,1940,Python,22127,344,0,51,,,,,,,,
https://github.com/zhuhan1236/transfer-caffe,[DEPRECATED] Please move to https://github.com/thuml/transfer-caffe,,19,C++,41938,272,3,28,,,,,,,,
https://github.com/pytorch/rl,"A modular, primitive-first, python-first PyTorch library for Reinforcement Learning.",,1495,Python,85848,358,0,25,,,,,,,,
https://github.com/lightforever/mlcomp,Distributed DAG  (Directed acyclic graph)  framework for machine learning with UI,https://catalyst-team.github.io/mlcomp/index.html,185,Python,13686,403,0,29,,,,,,,,
https://github.com/openpifpaf/openpifpaf,"Official implementation of ""OpenPifPaf: Composite Fields for Semantic Keypoint Detection and Spatio-Temporal Association"" in PyTorch.",https://openpifpaf.github.io,1096,Python,18327,221,0,30,,,,,,,,
https://github.com/xiaolonw/caffe-3dnormal,surface normal estimation (CVPR 2015),,32,C++,36598,204,3,18,,,,,,,,
https://github.com/pytorch/torcharrow,High performance model preprocessing library on PyTorch,,604,Python,13519,95,0,6,,,,,,,,
https://github.com/affromero/SMILE,"SMILE: Semantically-guided Multi-attribute Image and Layout Editing, ICCV Workshops 2021.",https://affromero.github.io/SMILE/,31,Python,13751,68,0,19,,,,,,,,
https://github.com/ZhihaoHu/PyTorchVideoCompression,PyTorch implementation and benchmark of Video Compression,,249,Python,5101,59,0,30,,,,,,,,
https://github.com/ddddwee1/TorchSUL,Custom layers for pytorch,,11,Python,30614,304,1,2,,,,,,,,
https://github.com/hxwork/H2ONet_Pytorch,"[CVPR 2023] H2ONet: Hand-Occlusion-and-Orientation-aware Network for Real-time 3D Hand Mesh Reconstruction, Pytorch implementation.",,29,Python,5504,83,0,6,,,,,,,,
https://github.com/msinto93/T-REX-IRL,Trajectory-ranked Reward EXtrapolation (T-REX) for Inverse Reinforcement Learning - A Tensorflow implementation trained on OpenAI Gym environments,,17,Python,11861,143,0,25,,,,,,,,
https://github.com/kyle-one/Context-Encoding-of-Detected-Buildings,Bounding Boxes Are All We Need: Street View Image Classification via Context Encoding of Detected Buildings,,18,Python,20129,24,0,0,,,,,,,,
https://github.com/baileyqbb/places365-tf,Scene recognition using tensorflow-slim,,13,Python,9272,98,0,8,,,,,,,,
https://github.com/JeremieMelo/pytorch-onn,A PyTorch Library for Photonic Integrated Circuit Simulation and Photonic AI Computing,,228,Python,10359,43,0,1,,,,,,,,
https://github.com/jansel/pytorch-jit-paritybench,,,32,Python,1488632,2013,0,1,,,,,,,,
https://github.com/songdejia/EAST,This is a pytorch re-implementation of EAST: An Efficient and Accurate Scene Text Detector.,,560,Python,23539,26,0,14,,,,,,,,
https://github.com/shachoi/RobustNet,Official PyTorch implementation of RobustNet (CVPR 2021 Oral),,193,Python,7879,67,0,8,,,,,,,,
https://github.com/linfeng93/Large-UniDet,A practice for million-scale multi-domain universal object detection,,16,Python,76089,631,0,44,,,,,,,,
https://github.com/kyegomez/zeta,"Build High-performance, agile, and scalable AI models with modular and re-useable building blocks!",https://zeta.apac.ai,21,Python,17969,233,0,11,,,,,,,,
https://github.com/linjieli222/HERO,"Research code for EMNLP 2020 paper ""HERO: Hierarchical Encoder for Video+Language Omni-representation Pre-training""",https://arxiv.org/abs/2005.00200,225,Python,9669,83,0,13,,,,,,,,
https://github.com/pikumb94/UE4_TF_DLDriving,"Starting from the VehicleAdvanced template of Unreal, this project aims to learn a car to race in a circuit using different AI Deep Learning techniques using TensorFlow plugin for UE4.",HomePage,11,C++,125725,721,0,217,,,,,,,,
https://github.com/yeliudev/nncore,"ýýýýýýýýýýýý A lightweight machine learning toolkit for researchers, providing common model design & learning functionalities.",https://nncore.readthedocs.io,20,Python,5379,100,0,1,,,,,,,,
https://github.com/atong01/conditional-flow-matching,TorchCFM: a Conditional Flow Matching library,https://arxiv.org/abs/2302.00482,371,Python,10041,90,0,3,,,,,,,,
https://github.com/plkmo/NLP_Toolkit,Library of state-of-the-art models (PyTorch) for NLP tasks,,103,Python,40718,243,0,14,,,,,,,,
https://github.com/DetectionTeamUCAS/R-FCN_Tensorflow,,,18,Python,9425,103,0,16,,,,,,,,
https://github.com/sony/san,PyTorch implementation of slicing adversarial network (SAN),,27,Python,11074,74,0,2,,,,,,,,
https://github.com/hughperkins/pytorch-coriander,"OpenCL build of pytorch - (in-progress, not useable)",,14,Python,81834,582,0,17,,,,,,,,
https://github.com/zmykevin/UC2,CVPR 2021 Official Pytorch  Code for  UC2: Universal Cross-lingual Cross-modal Vision-and-Language Pre-training,,31,Python,8321,48,0,26,,,,,,,,
https://github.com/sandeepkumar-skb/pytorch_custom_op,End to End steps for adding custom ops in PyTorch.,,11,C++,13130,11,0,6,,,,,,,,
https://github.com/sergiomsilva/alpr-unconstrained,License Plate Detection and Recognition in Unconstrained Scenarios,,1666,C,18452,99,0,14,,,,,,,,
https://github.com/yshanyes/Pytorch-ECG-Classifier-Cinc2020-Official,"This is a PyTorch implementation of ""Multi-label Classification of Electrocardiogram with Modified Residual Networks"" paper.",,16,Python,5395,26,10,5,,,,,,,,
https://github.com/mikelkl/TF2-QA,21th place (top2%) solution for kaggle TensorFlow 2.0 Question Answering,https://www.kaggle.com/c/tensorflow2-question-answering,17,Python,5835,51,0,0,,,,,,,,
https://github.com/ezyang/pytorch-unattached,Tensors and Dynamic neural networks in Python  with strong GPU acceleration,http://pytorch.org,18,C++,225304,1614,3,105,,,,,,,,
https://github.com/yuanmingqi/YOLOv3,The implementation of YOLOv3 based on TensorFlow 2.x and TensorFlow Lite,,14,Python,56109,314,2,12,,,,,,,,
https://github.com/sanweiliti/EgoHMR,PyTorch code for EgoHMR (ICCV 2023): Probabilistic Human Mesh Recovery in 3D Scenes from Egocentric Views,https://sanweiliti.github.io/egohmr/egohmr.html,41,Python,5494,39,0,1,,,,,,,,
https://github.com/graphcore/tensorflow,TensorFlow for the IPU,,76,C++,775278,3756,26,406,,,,,,,,
https://github.com/pymc-devs/symbolic-pymc,"Tools for the symbolic manipulation of PyMC models, Theano, and TensorFlow graphs.",https://pymc-devs.github.io/symbolic-pymc,60,Python,7966,58,0,12,,,,,,,,
https://github.com/huggingface/diffusers,ýýýýýýýýýýýý Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,https://huggingface.co/docs/diffusers,18832,Python,96989,464,0,24,,,,,,,,
https://github.com/Megvii-CSG/MegReader,A research project for text detection and recognition using PyTorch 1.2.,,344,Python,10790,170,0,3,,,,,,,,
https://github.com/microsoft/PyMarlin,Lightweight Deep Learning Model Training library based on PyTorch,,31,Python,5081,80,0,29,,,,,,,,
https://github.com/Tencent/Forward,A library for high performance deep learning inference on NVIDIA GPUs. ,,532,C++,180235,535,155,71,,,,,,,,
https://github.com/sen-pai/InfoGAIL,Pytorch implementation of InfoGAIL and WGAIL,,13,Python,7460,79,0,1,,,,,,,,
https://github.com/nnsvs/nnsvs,Neural network-based singing voice synthesis library for research,https://nnsvs.github.io,624,Python,18512,198,1,24,,,,,,,,
https://github.com/graphsignal/graphsignal-python,Graphsignal Python tracer,https://graphsignal.com,192,Python,9454,90,0,0,,,,,,,,
https://github.com/OwlTing/AI_basketball_games_video_editor,AI Basketball Games Video Editor is a program to get basketball highlight video by PyTorch YOLOv4 object detection,,65,Python,5694,39,0,16,,,,,,,,
https://github.com/p-ranav/merged_depth,Monocular Depth Estimation - Weighted-average prediction from multiple pre-trained depth estimation models,,43,Python,12656,188,0,183,,,,,,,,
https://github.com/BUTSpeechFIT/BrnoLM,A neural language modeling toolkit built on PyTorch,,18,Python,7974,126,0,0,,,,,,,,
https://github.com/feature-engine/feature_engine,Feature engineering package with sklearn like functionality,https://feature-engine.trainindata.com/,1576,Python,18817,230,0,68,,,,,,,,
https://github.com/TengFeiHan0/Object-Detection.pytorch,"This repo consist of some experimental results on  bdd100k datasets using different object detection algorithms(Faster-RCNN, FCOS, ATSS) ",,10,Python,12270,68,0,1,,,,,,,,
https://github.com/semchan/HyperLips,"Pytorch official implementation for our paper ""HyperLips: Hyper Control Lips with High Resolution Decoder for Talking Face Generation"".",https://semchan.github.io/HyperLips_Project/,40,Python,5120,48,1,16,,,,,,,,
https://github.com/Naman-ntc/3D-HourGlass-Network,3D HourGlass Networks for Human Pose Estimation Through Videos ,,55,Python,5744,92,0,6,,,,,,,,
https://github.com/wandb/wandb,ýýýýýýýýýýýý A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,https://wandb.ai,7426,Python,173336,1189,2,47,,,,,,,,
https://github.com/HKUNLP/reparam-discrete-diffusion,Reparameterized Discrete Diffusion Models for Text Generation,,69,Python,104611,919,0,10,,,,,,,,
https://github.com/fastmachinelearning/hls4ml,Machine learning on FPGAs using HLS,https://fastmachinelearning.org/hls4ml,955,C++,18797,209,0,21,,,,,,,,
https://github.com/sbelharbi/fcam-wsol,"Pytorch implementation of F-CAM. Paper: ""F-CAM: Full Resolution Class Activation Maps via Guided Parametric Upscaling"".",,13,Python,19886,149,0,101,,,,,,,,
https://github.com/Xharlie/BtcDet,Behind the Curtain: Learning Occluded Shapes for 3D Object Detection,,179,Python,13821,115,0,1,,,,,,,,
https://github.com/Hlings/AsyFOD,"(CVPR2023) The PyTorch implementation of the ""AsyFOD: An Asymmetric Adaptation Paradigm for Few-Shot Domain Adaptive Object Detection"".",,15,Python,11142,69,0,3,,,,,,,,
https://github.com/237014845/MobilenetV2-Retina-Pytorch,2 classes of lightweight object detection. train on VOC ï¿½ï¿½,,23,Python,14585,197,0,9,,,,,,,,
https://github.com/lonePatient/knowledge-driven-dialogue-lic2019-rank5,2019ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,14,Python,11344,121,2,5,,,,,,,,
https://github.com/gabrielspmoreira/chameleon_recsys,Source code of CHAMELEON - A Deep Learning Meta-Architecture for News Recommender Systems,,266,Python,7243,77,0,2,,,,,,,,
https://github.com/Ai-trainee/Traffic-Sign-Recognition-PyQt5-YOLOv5-GUI,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýYOLOv5ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýMySQLýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýPyQt5ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýPyTorchýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýTensorRTýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýCSSýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýYOLOv5ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýmossicýýýýýýýýýmixupýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,https://ai-trainee.github.io/Traffic-Sign-Recognition-PyQt5-YOLOv5-GUI/,69,Python,501724,60,4,103,,,,,,,,
https://github.com/zhanghengdev/MutualGuide,Localize to Classify and Classify to Localize: Mutual Guidance in Object Detection,https://openaccess.thecvf.com/content/ACCV2020/html/Zhang_Localize_to_Classify_and_Classify_to_Localize_Mutual_Guidance_in_ACCV_2020_paper.html,108,Python,5753,50,0,1,,,,,,,,
https://github.com/Roll920/AutoPruner,PyTorch Implementation of AutoPruner,,22,Python,6755,62,1,26,,,,,,,,
https://github.com/showlab/DeVRF,"The Pytorch implementation of ""DeVRF: Fast Deformable Voxel Radiance Fields for Dynamic Scenes""",,170,Python,5340,46,0,3,,,,,,,,
https://github.com/avishkarsaha/translating-images-into-maps,Official PyTorch code for 'Translating Images Into Maps' ICRA 2022,,367,Python,11741,25,0,2,,,,,,,,
https://github.com/braemt/attentive-multi-task-deep-reinforcement-learning,Implementation of Attentive Multi Task Deep Reinforcement Learning Architecture in Tensorflow,,13,Python,5014,44,0,5,,,,,,,,
https://github.com/revbucket/mister_ed,Pytorch Adversarial Attack Framework,,76,Python,10176,69,3,11,,,,,,,,
https://github.com/duanyiqun/DiffusionDepth,PyTorch Implementation of introducing diffusion approach to 3D depth perception,https://arxiv.org/abs/2303.05021,199,Python,8090,94,0,10,,,,,,,,
https://github.com/Project-MONAI/MONAILabel,MONAI Label is an intelligent open source image labeling and learning tool.,https://docs.monai.io/projects/label,468,Python,26275,317,0,110,,,,,,,,
https://github.com/somepago/dbViz,The official PyTorch implementation - Can Neural Nets Learn the Same Model Twice? Investigating Reproducibility and Double Descent from the Decision Boundary Perspective (CVPR'22).,,69,Python,5339,57,0,2,,,,,,,,
https://github.com/LevinJ/SSD_tensorflow_VOC,,,61,Python,5832,61,0,30,,,,,,,,
https://github.com/sbargal/Caffe-ExcitationBP-RNNs,Excitation Backprop for RNNs,,15,C++,43032,284,3,417,,,,,,,,
https://github.com/goldsborough/cytogan,Repository for my research on generative modelling of cell images,,13,Python,7880,106,0,10,,,,,,,,
https://github.com/michaildoukas/headGAN,HeadGAN - Official PyTorch Implementation (ICCV 2021),,39,Python,7509,100,0,13,,,,,,,,
https://github.com/nacayu/CRFNet_Tensorflow2.4.1,"Reproduce CRFNet official implementation on windows10, tensorflow2.4.1",,25,Python,10609,55,0,19,,,,,,,,
https://github.com/saltoricristiano/gipso-sfouda,"Official Pytorch implementation of the ECCV 2022 paper ""GIPSO: Geometrically Informed Propagation for Online Adaptation in 3D LiDAR Segmentation""",,37,Python,5817,34,0,2,,,,,,,,
https://github.com/junyuchen245/TransMorph_Transformer_for_Medical_Image_Registration,TransMorph: Transformer for Unsupervised Medical Image Registration (PyTorch),,296,Python,52484,355,0,50,,,,,,,,
https://github.com/hukim93/BWN-XNOR-caffe,Binary Weight Network and XNOR Network.,,62,C++,40278,241,3,19,,,,,,,,
https://github.com/alibaba/data-juicer,"A one-stop data processing system to make data higher-quality, juicier, and more digestible for LLMs!  ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿",,552,Python,12349,202,0,20,,,,,,,,
https://github.com/solrex/caffe-mobile,Optimized (for size and speed) Caffe lib for iOS and Android with out-of-the-box demo APP.,,317,C++,8989,75,0,22,,,,,,,,
https://github.com/AlejandroBarrera/birdnet2,Official Pytorch implementation of Birdnet+,,53,Python,19170,180,0,16,,,,,,,,
https://github.com/AojunZhou/Incremental-Network-Quantization,Caffe Implementation for Incremental network quantization,,188,C++,40470,233,3,19,,,,,,,,
https://github.com/JunshengFu/traffic-light-detector,"Detect traffic lights and classify the state of them, then give the commands ""go"" or ""stop"". ",,57,Python,5303,38,0,24,,,,,,,,
https://github.com/SJTMusicTeam/Muskits,An opensource music processing toolkit,,284,Python,22810,386,0,2,,,,,,,,
https://github.com/JeroenBertels/deepvoxnet2,Deep learning processing framework for Keras.,,10,Python,5966,37,0,10,,,,,,,,
https://github.com/Westlake-AI/openmixup,"CAIRI Supervised, Semi- and Self-Supervised Visual Representation Learning Toolbox and Benchmark",https://openmixup.readthedocs.io,508,Python,89751,1833,0,9,,,,,,,,
https://github.com/HyperGAN/HyperGAN,Composable GAN framework with api and user interface,,1188,Python,18151,247,0,72,,,,,,,,
https://github.com/YuHengsss/YOLOV,This repo is an implementation of PyTorch version YOLOV,,223,Python,16263,131,0,25,,,,,,,,
https://github.com/SUFEHeisenberg/Long-Text-Bert-Multi-label-Text-Classification-Pytorch,Multi-Label Text Classification Based On Bert,,17,Python,5325,35,0,6,,,,,,,,
https://github.com/yang-0201/YOLOv6_pro,Make it easier for yolov6 to change the network structure,,59,Python,61921,397,0,12,,,,,,,,
https://github.com/rllab-snu/Visual-Graph-Memory,"Official GitHub Repository for paper ""Visual Graph Memory with Unsupervised Representation for Visual Navigation"", ICCV 2021",,44,Python,6918,57,2,1726,,,,,,,,
https://github.com/jankrepl/deepdow,Portfolio optimization with deep learning.,https://deepdow.readthedocs.io,758,Python,5963,40,0,2,,,,,,,,
https://github.com/johli/seqprop,"Stochastic Sequence Propagation - A Keras Model for optimizing DNA, RNA and protein sequences based on a predictor",,37,Python,6747,169,0,1,,,,,,,,
https://github.com/misads/easy_detection,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý(PyTorchýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýcudaýýýýýýýýýýýýýýýýýý)ýýýýýýýýýýýýýýýýýýýýýýýýýýýFaster_RCNNýýýýýýýýýCascade_RCNNýýýýýýýýýYoloýýýýýýýýýýýýýýýýýýýýýýýýýýýSSDýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,220,Python,10280,143,0,11,,,,,,,,
https://github.com/tf-coreml/tf-coreml,TensorFlow to CoreML Converter,,1328,Python,5543,22,0,1,,,,,,,,
https://github.com/junwan2014/MMDN-master,"A pytorch implementation of ""Robust Facial Landmark Detection by Multi-order Multi-constrained Network""",,13,Python,7412,14,0,3,,,,,,,,
https://github.com/koth/kcws,Deep Learning Chinese Word Segment ,,2085,C++,9021,52,0,23,,,,,,,,
https://github.com/fuy34/superpixel_fcn,[CVPRï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,,355,Python,14352,20,0,6,,,,,,,,
https://github.com/shinianzhihou/ChangeDetection,A framework for change detection using PyTorch,,153,Python,23415,698,0,81,,,,,,,,
https://github.com/CycloneBoy/PPDetectionPytorch, Paddle detection to pytorch,,25,Python,56034,279,0,75,,,,,,,,
https://github.com/vveitch/causal-text-embeddings-tf2,Tensorflow 2 implementation of Causal-BERT,,57,Python,15703,198,0,32,,,,,,,,
https://github.com/LatticeX-Foundation/Rosetta,A Privacy-Preserving Framework Based on TensorFlow,,540,C++,85957,1458,0,199,,,,,,,,
https://github.com/SuperDuperDB/superduperdb,"ýýýýýýýýýýýý SuperDuperDB: Bring AI to your favourite database! Integrate, train and manage any AI models and APIs directly with your database and your data. ",https://superduperdb.com,315,Python,12053,187,0,51,,,,,,,,
https://github.com/UofT-EcoSystem/hfta,Boost hardware utilization for ML training workloads via Inter-model Horizontal Fusion,https://UofT-EcoSystem.github.io/hfta/,32,Python,11148,93,0,9,,,,,,,,
https://github.com/mit-han-lab/data-efficient-gans,[NeurIPS 2020] Differentiable Augmentation for Data-Efficient GAN Training,https://arxiv.org/abs/2006.10738,1232,Python,21322,208,0,8,,,,,,,,
https://github.com/sailing-pmls/pmls-caffe,PMLS-Caffe: Distributed Deep Learning Framework for Parallel ML System,,194,C++,26458,247,0,1,,,,,,,,
https://github.com/OOLLcnm/RepVGG-YOLOX-TensorRT,ýýýýýýýýýýýýýýýýýýRepVGGýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýYOLOXýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,12,Python,7555,85,0,12,,,,,,,,
https://github.com/mit-ll-responsible-ai/hydra-zen,Create powerful Hydra applications without the yaml files and boilerplate code.,https://mit-ll-responsible-ai.github.io/hydra-zen/,230,Python,11161,93,0,16,,,,,,,,
https://github.com/AmusementClub/vs-mlrt,"Efficient CPU/GPU/Vulkan ML Runtimes for VapourSynth (with built-in support for waifu2x, DPIR, RealESRGANv2/v3, Real-CUGAN, RIFE and more!)",,167,C++,7821,12,0,5,,,,,,,,
https://github.com/hsokooti/RegNet,Nonrigid image registration using multi-scale 3D convolutional neural networks,,183,Python,9455,71,0,5,,,,,,,,
https://github.com/pmwaniki/ppg-analysis,Using self-supervised learning to extract features from PPG signals,,10,Python,5587,46,0,2,,,,,,,,
https://github.com/marrlab/DomainLab,pytorch package for domain generalization: https://marrlab.github.io/DomainLab/,,17,Python,6686,200,0,266,,,,,,,,
https://github.com/qitianwu/IDCF,"Codes and datasets for ICML21 paper ""Towards open-world recommendation: An inductive model-based collaborative filtering approach""",,23,Python,9152,66,0,0,,,,,,,,
https://github.com/GuoxiaWang/DOOBNet,Caffe implementation of DOOBNet https://arxiv.org/abs/1806.03772,,29,C++,43411,238,3,120,,,,,,,,
https://github.com/jizongFox/deep-clustering-toolbox,PyTorch Vision Toolbox not only for deep-clustering,,28,Python,21221,289,0,12,,,,,,,,
https://github.com/it-hao/ADFNet,[AAAI 2023] Adaptive Dynamic Filtering Network for Image Denoising.,,33,Python,8179,186,0,411,,,,,,,,
https://github.com/orendv/learning_to_sample,A learned sampling approach for point clouds (CVPR 2019),https://arxiv.org/abs/1812.01659,164,Python,7488,71,0,3,,,,,,,,
https://github.com/DoubleML/doubleml-for-py,DoubleML - Double Machine Learning in Python,https://docs.doubleml.org,343,Python,15940,94,0,3,,,,,,,,
https://github.com/NVIDIA-Merlin/models,Merlin Models is a collection of deep learning recommender system model reference implementations,https://nvidia-merlin.github.io/models/main/index.html,215,Python,27881,292,0,40,,,,,,,,
https://github.com/lukemelas/pytorch-pretrained-gans,"Pretrained GANs in PyTorch: StyleGAN2, BigGAN, BigBiGAN, SAGAN, SNGAN, SelfCondGAN, and more",,108,Python,10335,101,0,15,,,,,,,,
https://github.com/byeonghu-na/INDM,Official PyTorch implementation for Maximum Likelihood Training of Implicit Nonlinear Diffusion Model (INDM) in NeurIPS 2022.,,35,Python,16232,140,0,24,,,,,,,,
https://github.com/jone1222/DG-Feature-Stylization,"Official pytorch implementation of ""Feature Stylization and Domain-aware Contrastive Loss for Domain Generalization"" ACMMM 2021 (Oral)",,25,Python,8338,123,0,9,,,,,,,,
